song_id,artist - title,artist,title
645979,Maya Jane Coles - Play The Game,Maya Jane Coles,Play The Game
646491,Magda - 48 Hour Crack In Your Bass,Magda,48 Hour Crack In Your Bass
646554,Spiritualized - Baby I'm Just A Fool,Spiritualized,Baby I'm Just A Fool
646555,Heartthrob - Baby Kate,Heartthrob,Baby Kate
646564,Tricky - Bad Things,Tricky,Bad Things
646584,Nearly God - Black Coffee,Nearly God,Black Coffee
647487,!!! - Bend Over Beethoven,!!!,Bend Over Beethoven
648175,Lowrider - Cool - Rocco & Bass-T Remix Edit,Lowrider,Cool - Rocco & Bass-T Remix Edit
648231,Future World Music - A Hero Will Rise,Future World Music,A Hero Will Rise
648261,John Powell - Romantic Flight,John Powell,Romantic Flight
648841,The Chatham Singers - Evil Thing,The Chatham Singers,Evil Thing
650058,Lead Belly - Black Betty,Lead Belly,Black Betty
650510,Dntel - (This Is) The Dream of Evan and Chan,Dntel,(This Is) The Dream of Evan and Chan
650522,be your own PET - Adventure,be your own PET,Adventure
650526,The Delgados - All You Need Is Hate,The Delgados,All You Need Is Hate
650776,Woods - Rain On,Woods,Rain On
651036,Black Pistol Fire - Beelzebub,Black Pistol Fire,Beelzebub
651178,Drive Like Jehu - Here Come the Rome Plows,Drive Like Jehu,Here Come the Rome Plows
651272,  - Barefootin', ,Barefootin'
651290,Flat Duo Jets - Frog Went A Courtin',Flat Duo Jets,Frog Went A Courtin'
651426,Will Saul Presents CLOSE - Beam Me Up - George Fitzgerald Remix,Will Saul Presents CLOSE,Beam Me Up - George Fitzgerald Remix
651487,Tube & Berger - Come On Now (Set It Off) - Radio Edit,Tube & Berger,Come On Now (Set It Off) - Radio Edit
651925,Bad Suns - 20 Years,Bad Suns,20 Years
651933,Hamilton Leithauser - Alexandra,Hamilton Leithauser,Alexandra
651942,Speedy Ortiz - American Horror,Speedy Ortiz,American Horror
652058,Famy - Donkey,Famy,Donkey
652071,Looks - Everest,Looks,Everest
652095,Gengahr - Fill My Gums With Blood - Demo,Gengahr,Fill My Gums With Blood - Demo
652097,Lil Silva - First Mark,Lil Silva,First Mark
652567,Denai Moore - Blame,Denai Moore,Blame
652569,The Cribs - Burning for No One,The Cribs,Burning for No One
652607,The Gaslamp Killer - In the Dark...,The Gaslamp Killer,In the Dark...
652982,Jai Paul - BTSTU (Edit) (Clean),Jai Paul,BTSTU (Edit) (Clean)
653091,Bert Jansch - Do You Hear Me Now,Bert Jansch,Do You Hear Me Now
653350,The Black Keys - You're The One,The Black Keys,You're The One
653376,The Crystals - Da Doo Ron Ron,The Crystals,Da Doo Ron Ron
653397,The Marvelettes - I'll Keep Holding On - Single Version,The Marvelettes,I'll Keep Holding On - Single Version
653762,Frank Wilson - Do I Love You (Indeed I Do),Frank Wilson,Do I Love You (Indeed I Do)
654454,Tom Petty & The Heartbreakers - American Girl,Tom Petty & The Heartbreakers,American Girl
654511,Otis Redding - Down In The Valley,Otis Redding,Down In The Valley
655463,Common - The Dreamer - feat. Maya Angelou,Common,The Dreamer - feat. Maya Angelou
655530,Adele - Hometown Glory (High Contrast Remix),Adele,Hometown Glory (High Contrast Remix)
655770,Classixx - Stranger Love (RAC Mix),Classixx,Stranger Love (RAC Mix)
656226,N.W.A. - Appetite For Destruction,N.W.A.,Appetite For Destruction
656256,DJ Quik - Dollars And Sense,DJ Quik,Dollars And Sense
656286,Aaron Neville - Hercules,Aaron Neville,Hercules
656315,Black Flag - My War,Black Flag,My War
656328,King T - Played Like a Piano,King T,Played Like a Piano
656518,Ed Harcourt - Born In The '70s,Ed Harcourt,Born In The '70s
657390,"Anti-Flag - Angry, Young And Poor",Anti-Flag,"Angry, Young And Poor"
658534,Bowling for Soup - Girl All the Bad Guys Want,Bowling for Soup,Girl All the Bad Guys Want
658712,Funeral For A Friend - All The Rage,Funeral For A Friend,All The Rage
660070,Blind Pilot - Always,Blind Pilot,Always
660094,Jaymay - Big Ben,Jaymay,Big Ben
660163,Blind Pilot - Get It Out,Blind Pilot,Get It Out
662200,Shalamar - A Night to Remember,Shalamar,A Night to Remember
662639,Todd Rundgren - Can We Still Be Friends?,Todd Rundgren,Can We Still Be Friends?
663406,KT Tunstall - 2000 Miles,KT Tunstall,2000 Miles
663410,"Destiny's Child - A DC"" Christmas Medley""",Destiny's Child,"A DC"" Christmas Medley"""
663415,Thad Jones - A Child Is Born - 1994 Digital Remaster,Thad Jones,A Child Is Born - 1994 Digital Remaster
663424,Nat King Cole - A Cradle In Bethlehem,Nat King Cole,A Cradle In Bethlehem
663428,"Alan Jackson - A Holly Jolly Christmas - From the Twentieth Century Fox Motion Picture Home Alone 2""""",Alan Jackson,"A Holly Jolly Christmas - From the Twentieth Century Fox Motion Picture Home Alone 2"""""
663431,Luther Vandross - A Kiss For Christmas,Luther Vandross,A Kiss For Christmas
663435,Frank Sinatra - A Marshmallow World - Live;2002 Digital Remaster,Frank Sinatra,A Marshmallow World - Live;2002 Digital Remaster
663441,Andy Williams - A Song and a Christmas Tree (The Twelve Days of Christmas),Andy Williams,A Song and a Christmas Tree (The Twelve Days of Christmas)
663453,Frank Sinatra - Adeste Fideles - 1999 - Remaster,Frank Sinatra,Adeste Fideles - 1999 - Remaster
663466,Spike Jones - All I Want For Christmas Is My Two Front Teeth,Spike Jones,All I Want For Christmas Is My Two Front Teeth
663481,Kenny Chesney - All I Want for Christmas Is a Real Good Tan,Kenny Chesney,All I Want for Christmas Is a Real Good Tan
663506,Prince - Another Lonely Christmas,Prince,Another Lonely Christmas
663529,Andy Williams - Away in a Manger,Andy Williams,Away in a Manger
663682,RUN-DMC - Christmas In Hollis,RUN-DMC,Christmas In Hollis
663872,Seventh Day Slumber - Do You Hear What I Hear,Seventh Day Slumber,Do You Hear What I Hear
663989,The Christmas Party Singers - Happy Christmas (War Is Over) (as made famous by John Lennon),The Christmas Party Singers,Happy Christmas (War Is Over) (as made famous by John Lennon)
664052,Capital Lights - His Favorite Christmas Story,Capital Lights,His Favorite Christmas Story
664298,Ben Folds - Lonely Christmas Eve,Ben Folds,Lonely Christmas Eve
664346,Bruce Springsteen - Merry Christmas Baby,Bruce Springsteen,Merry Christmas Baby
664960,Bread - Baby I'm-A Want You,Bread,Baby I'm-A Want You
664994,Chicago - Feelin' Stronger Every Day,Chicago,Feelin' Stronger Every Day
665098,Steve Forbert - Romeo's Tune,Steve Forbert,Romeo's Tune
665808,The Prodigy - 3 Kilos,The Prodigy,3 Kilos
666365,Missy Elliott - 4 My People - Basement Jaxx Remix Radio Edit,Missy Elliott,4 My People - Basement Jaxx Remix Radio Edit
666427,Ben Folds Five - Battle of Who Could Care Less,Ben Folds Five,Battle of Who Could Care Less
666552,DJ Vadim - Edie Brikell,DJ Vadim,Edie Brikell
666560,The Essence - Endless Lakes,The Essence,Endless Lakes
666899,The Pharcyde - Oh Sh*t,The Pharcyde,Oh Sh*t
667304,Roy Hamilton - Crackin' Up Over You,Roy Hamilton,Crackin' Up Over You
667871,Clannad - Closer To Your Heart,Clannad,Closer To Your Heart
668388,Amy Winehouse - Love Is A Losing Game (Original Demo),Amy Winehouse,Love Is A Losing Game (Original Demo)
668394,Travis - Love Will Come Through,Travis,Love Will Come Through
669282,Gomez - All Too Much,Gomez,All Too Much
669390,Goldfrapp - Eat Yourself,Goldfrapp,Eat Yourself
669819,Ben Folds - Carrying Cathy,Ben Folds,Carrying Cathy
669834,Ben Folds Five - Don't Change Your Plans,Ben Folds Five,Don't Change Your Plans
669851,Ben Folds - Fired,Ben Folds,Fired
669854,"Ben Folds - Fred Jones, Pt. 2",Ben Folds,"Fred Jones, Pt. 2"
670924,The Magnetic Fields - (Crazy For You But) Not That Crazy,The Magnetic Fields,(Crazy For You But) Not That Crazy
670936,The Supremes - A Breathtaking Guy,The Supremes,A Breathtaking Guy
670969,The Magnetic Fields - All My Little Words,The Magnetic Fields,All My Little Words
671010,The Supremes - Back In My Arms Again,The Supremes,Back In My Arms Again
671013,Big Star - Back Of A Car,Big Star,Back Of A Car
671148,Big Star - Don't Lie To Me,Big Star,Don't Lie To Me
671189,Big Star - Feel,Big Star,Feel
671215,Suicide - Frankie Teardrop,Suicide,Frankie Teardrop
671227,Big Star - Give Me Another Chance,Big Star,Give Me Another Chance
671247,Elvis Costello & The Attractions - Green Shirt,Elvis Costello & The Attractions,Green Shirt
671387,Big Star - In The Street,Big Star,In The Street
671561,Big Star - Mod Lang,Big Star,Mod Lang
671569,Big Star - Morpha Too,Big Star,Morpha Too
671584,Big Star - My Life Is Right,Big Star,My Life Is Right
671600,Hüsker Dü - New Day Rising,Hüsker Dü,New Day Rising
671628,Big Star - O My Soul,Big Star,O My Soul
671811,Elton John - Son Of Your Father,Elton John,Son Of Your Father
671829,Big Star - St 110/6,Big Star,St 110/6
672146,Herbie Hancock - Actual Proof,Herbie Hancock,Actual Proof
673047,JJ Heller - Love Me,JJ Heller,Love Me
673477,Hillsong United - Break Free,Hillsong United,Break Free
675824,Dinosaur Jr. - Freak Scene,Dinosaur Jr.,Freak Scene
675830,Shalamar - I Can Make You Feel Good,Shalamar,I Can Make You Feel Good
676519,Eagles Of Death Metal - Cherry Cola,Eagles Of Death Metal,Cherry Cola
676780,Blackalicious - 4000 Miles,Blackalicious,4000 Miles
676781,Blackalicious - Aural Pleasure - Album Version #2,Blackalicious,Aural Pleasure - Album Version #2
676888,Chali 2na - Comin' Thru,Chali 2na,Comin' Thru
677199,Fat Freddy's Drop - Flashback,Fat Freddy's Drop,Flashback
677405,Lemaitre - Fiction,Lemaitre,Fiction
677412,Clubfeet feat. Chela - Heartbreak,Clubfeet feat. Chela,Heartbreak
677893,Auburn - All About Him,Auburn,All About Him
678101,The Black Eyed Peas - I Gotta Feeling - Dave Guetta FMIF Remix,The Black Eyed Peas,I Gotta Feeling - Dave Guetta FMIF Remix
678131,Ciara - Love Sex Magic - Jason Nevins Electric Bounce Radio Mix,Ciara,Love Sex Magic - Jason Nevins Electric Bounce Radio Mix
678402,Albert King - Christmas Comes But Once A Year,Albert King,Christmas Comes But Once A Year
678403,G. Love - Christmas Cookies,G. Love,Christmas Cookies
678478,N Sync - Home For Christmas,N Sync,Home For Christmas
678936,Imagine Dragons - Demons - Imagine Dragons Remix,Imagine Dragons,Demons - Imagine Dragons Remix
679333,Elvis Costello - Everyday I Write The Book,Elvis Costello,Everyday I Write The Book
679561,Jerry Rivera - Amores como el nuestro (Salsa),Jerry Rivera,Amores como el nuestro (Salsa)
679620,I Blame Coco - Caesar,I Blame Coco,Caesar
679742,Nina Hagen - African Reggae,Nina Hagen,African Reggae
679924,Donna Summer - Dim All The Lights,Donna Summer,Dim All The Lights
679935,Dusty Springfield - Don't Forget About Me,Dusty Springfield,Don't Forget About Me
680479,Yaz - Only You,Yaz,Only You
680623,Nico - Somewhere There's A Feather,Nico,Somewhere There's A Feather
681230,Regina Spektor - Poor Little Rich Boy,Regina Spektor,Poor Little Rich Boy
681589,the bird and the bee - Birds and the Bees,the bird and the bee,Birds and the Bees
681993,Jose Merce - Al Alba,Jose Merce,Al Alba
683492,Aretha Franklin - All Night Long,Aretha Franklin,All Night Long
683864,Highway 61 Revisited - Bob Dylan - I Want You,Highway 61 Revisited - Bob Dylan,I Want You
683913,Diana Ross - Ain't No Mountain High Enough - Edit Version,Diana Ross,Ain't No Mountain High Enough - Edit Version
683923,Diana Ross - Chain Reaction,Diana Ross,Chain Reaction
684443,Enya - Boadicea,Enya,Boadicea
684651,Julio Iglesias - 99 Miles from L.A.,Julio Iglesias,99 Miles from L.A.
684674,Julio Iglesias - And I Love Her,Julio Iglesias,And I Love Her
684675,"Julio Iglesias - As Time Goes By (From the Motion Picture Casablanca"") - Live Version""",Julio Iglesias,"As Time Goes By (From the Motion Picture Casablanca"") - Live Version"""
685012,"Marvin Gaye - T"" At The Cross - Trouble Man Original Film Score""",Marvin Gaye,"T"" At The Cross - Trouble Man Original Film Score"""
685013,"Marvin Gaye - T"" Cleans Up/Police Station - Trouble Man Original Film Score""",Marvin Gaye,"T"" Cleans Up/Police Station - Trouble Man Original Film Score"""
685016,"Marvin Gaye - T"" Plays It Cool - Trouble Man Original Film Score""",Marvin Gaye,"T"" Plays It Cool - Trouble Man Original Film Score"""
685018,"Marvin Gaye - T"" Plays It Cool - Unedited Version""",Marvin Gaye,"T"" Plays It Cool - Unedited Version"""
685020,"Marvin Gaye - T"" Stands For Trouble - Alternate Version""",Marvin Gaye,"T"" Stands For Trouble - Alternate Version"""
685023,"Marvin Gaye - T"" Stands For Trouble - Unedited Vocal Version""",Marvin Gaye,"T"" Stands For Trouble - Unedited Vocal Version"""
685034,"Marvin Gaye - Abraham, Martin & John - Album Edit",Marvin Gaye,"Abraham, Martin & John - Album Edit"
685078,Marvin Gaye - Baby Don't You Do It - Stereo Version,Marvin Gaye,Baby Don't You Do It - Stereo Version
685237,"Marvin Gaye - I'm Yours, You're Mine",Marvin Gaye,"I'm Yours, You're Mine"
685619,Alexandra Burke - All Night Long - Jason Nevins Remix,Alexandra Burke,All Night Long - Jason Nevins Remix
685898,Ray Charles - Crazy Love (with Van Morrison),Ray Charles,Crazy Love (with Van Morrison)
686248,The Rolling Stones - (I Can't Get No) Satisfaction - Live,The Rolling Stones,(I Can't Get No) Satisfaction - Live
686919,Ralph Stanley - Christmas Is Near,Ralph Stanley,Christmas Is Near
686931,Rhonda Vincent - Christmas Time At Home,Rhonda Vincent,Christmas Time At Home
687338,Wild Child - Cocaine Hurricane,Wild Child,Cocaine Hurricane
687676,Diana Ross - Ain't No Mountain High Enough,Diana Ross,Ain't No Mountain High Enough
687685,Kylie Minogue - All The Lovers - WAWA & MMB Anthem Remix,Kylie Minogue,All The Lovers - WAWA & MMB Anthem Remix
688339,Music For Absolute Sleep - Deep Sleep,Music For Absolute Sleep,Deep Sleep
688340,Music For Absolute Sleep - Deep Sleep Music,Music For Absolute Sleep,Deep Sleep Music
688341,Music For Absolute Sleep - Deep Sleep Music 2,Music For Absolute Sleep,Deep Sleep Music 2
688342,Music For Absolute Sleep - Deep Sleep Music 3,Music For Absolute Sleep,Deep Sleep Music 3
688350,Music For Absolute Sleep - Easy Sleep Music,Music For Absolute Sleep,Easy Sleep Music
688352,Music For Absolute Sleep - Escape,Music For Absolute Sleep,Escape
688358,Music For Absolute Sleep - Falling Asleep Music,Music For Absolute Sleep,Falling Asleep Music
688448,Music For Absolute Sleep - Lite Sleep Machine,Music For Absolute Sleep,Lite Sleep Machine
688452,Music For Absolute Sleep - Meditation,Music For Absolute Sleep,Meditation
688454,Music For Absolute Sleep - Meditation Oasis,Music For Absolute Sleep,Meditation Oasis
688455,Music For Absolute Sleep - Meditation Station,Music For Absolute Sleep,Meditation Station
688456,Music For Absolute Sleep - Meditation Timer - Meditator,Music For Absolute Sleep,Meditation Timer - Meditator
688457,Music For Absolute Sleep - Meditations,Music For Absolute Sleep,Meditations
688458,Music For Absolute Sleep - Meditator,Music For Absolute Sleep,Meditator
688831,Melanie Fiona - 4AM,Melanie Fiona,4AM
688858,Judas Priest - A Touch of Evil,Judas Priest,A Touch of Evil
688902,Cole Porter - All Of You,Cole Porter,All Of You
689014,Jeffree Star - Beauty Killer,Jeffree Star,Beauty Killer
690147,Nina Simone - Mood Indigo,Nina Simone,Mood Indigo
691261,Pity Sex - Dogwalk,Pity Sex,Dogwalk
691311,The Uncluded - Delicate Cycle,The Uncluded,Delicate Cycle
691699,Torre Florim - Firestarter,Torre Florim,Firestarter
691900,The Cure - A Forest - Shortened Edit,The Cure,A Forest - Shortened Edit
691912,The White Stripes - A Martyr For My Love For You,The White Stripes,A Martyr For My Love For You
692124,Juliet - Avalon,Juliet,Avalon
692407,Dengue Fever - Cannibal Courtship,Dengue Fever,Cannibal Courtship
692581,Desert Sessions - Crawl Home,Desert Sessions,Crawl Home
692767,The Waterboys - Don't Bang The Drum - 2004 Remastered Version,The Waterboys,Don't Bang The Drum - 2004 Remastered Version
692802,Sunset Rubdown - Dragon's Lair,Sunset Rubdown,Dragon's Lair
693102,The Knife - Full Of Fire,The Knife,Full Of Fire
693302,Nneka - Heartbeat,Nneka,Heartbeat
693644,Barry Manilow - It's A Miracle - Single Edit,Barry Manilow,It's A Miracle - Single Edit
693922,The Magic Numbers - Long Legs,The Magic Numbers,Long Legs
693961,The Magic Numbers - Love's A Game,The Magic Numbers,Love's A Game
694139,The Magic Numbers - Mornings Eleven,The Magic Numbers,Mornings Eleven
694460,Ornatos Violeta - Ouvi Dizer,Ornatos Violeta,Ouvi Dizer
695418,The Magic Numbers - The Mule,The Magic Numbers,The Mule
695510,Planet Funk - The Switch,Planet Funk,The Switch
695695,The Magic Numbers - Try,The Magic Numbers,Try
695906,The Magic Numbers - Wheels On Fire,The Magic Numbers,Wheels On Fire
695936,The Magic Numbers - Which Way To Happy,The Magic Numbers,Which Way To Happy
696192,Clawfinger - Do What I Say - Remastered version,Clawfinger,Do What I Say - Remastered version
696403,Bruce Springsteen - Be True - Live,Bruce Springsteen,Be True - Live
698241,The Bloody Beetroots - Chronicles Of A Fallen Love - Tom Swoon Remix,The Bloody Beetroots,Chronicles Of A Fallen Love - Tom Swoon Remix
698370,Cypress Hill & Rusko feat. Damian Marley - Can't Keep Me Down,Cypress Hill & Rusko feat. Damian Marley,Can't Keep Me Down
698654,(Hed) P.E. - Bloodfire,(Hed) P.E.,Bloodfire
698871,DePedro - A veces,DePedro,A veces
698872,DePedro - All the way to the ground,DePedro,All the way to the ground
698886,Devendra Banhart - Daniel,Devendra Banhart,Daniel
699054,L.A. - After All,L.A.,After All
699055,L.A. - All Those Silences,L.A.,All Those Silences
699384,Ella Fitzgerald - A Little Bit Later On,Ella Fitzgerald,A Little Bit Later On
699395,Billie Holiday - All Of Me,Billie Holiday,All Of Me
700007,Bring Me The Horizon - Drown,Bring Me The Horizon,Drown
700684,Cherish - Do It To It - Feat. Sean Paul Of YoungBloodZ,Cherish,Do It To It - Feat. Sean Paul Of YoungBloodZ
700919,Breakbot - By Your Side Pt. 2 - feat. Pacific!,Breakbot,By Your Side Pt. 2 - feat. Pacific!
702085,Mord Fustang - A New World - Original Mix,Mord Fustang,A New World - Original Mix
702135,The xx - Chained (John Talabot and Pional Blinded Remix),The xx,Chained (John Talabot and Pional Blinded Remix)
702453,oOoOO - Burnout Eyess,oOoOO,Burnout Eyess
702510,Mucho - La casa en pie,Mucho,La casa en pie
703700,Johnny Cash - (There'll Be) Peace in the Valley (For Me),Johnny Cash,(There'll Be) Peace in the Valley (For Me)
703911,Johnny Cash - Come Take A Trip In My Airship,Johnny Cash,Come Take A Trip In My Airship
705929,Fifth Harmony - Brave Honest Beautiful,Fifth Harmony,Brave Honest Beautiful
706254,Sunset Rubdown - Shut Up I Am Dreaming Of Places Where Lovers Have Wings,Sunset Rubdown,Shut Up I Am Dreaming Of Places Where Lovers Have Wings
